Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC105333260,LOC105333260,0.014346910256646203,-0.3896941161154919,0.4374514543394346,0.0187176307093167,0.3896941161154919,0.4374514543394346
LOC105333261,LOC105333261,0.06782625504090325,-0.5668484219597221,0.0949521069940626,0.1004077554329237,0.5668484219597221,0.0949521069940626
LOC105333262,LOC105333262,0.03695566193694729,-0.02211547379423795,1.0,0.0374352614186334,0.02211547379423795,1.0
LOC105333263,LOC105333263,0.18794452436206527,1.4847136739627529,9.511160060924348e-06,0.06703523556359935,-1.4847136739627529,9.511160060924348e-06
LOC105333265,LOC105333265,0.009943892970985817,-0.8597744479056129,0.02112206915871071,0.017992141146940085,0.8597744479056129,0.02112206915871071
LOC105333266,LOC105333266,0.2613611271926272,1.3354328412224072,6.382805412878908e-05,0.1034548115949055,-1.3354328412224072,6.382805412878908e-05
LOC105333267,LOC105333267,0.0321568678166208,0.3348804685330169,0.5585308036431313,0.02539213468318157,-0.3348804685330169,0.5585308036431311
LOC105333268,LOC105333268,0.0014346910256646203,1.0327608547258347,0.6677249034427939,0.000580391649901293,-1.0327608547258347,0.6677249034427939
LOC117680702,LOC117680702,0.00024736052166631384,0.03276085472583645,1.0,0.00014509791247532326,-0.03276085472583645,1.0
LOC105319259,LOC105319259,9.894420866652554e-05,-0.9672391452741635,1.0,0.00014509791247532326,0.9672391452741635,1.0
LOC105318778,LOC105318778,0.013753245004647049,-0.6179048930461501,0.11796623611634605,0.021039197308921873,0.6179048930461501,0.11796623611634605
LOC105318790,LOC105318790,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105318798,LOC105318798,0.3560012627821589,0.32581324741557505,0.5176137889983061,0.28395661471420763,-0.32581324741557505,0.5176137889983727
LOC117680703,LOC117680703,4.947210433326277e-05,-1.5522016459953196,0.7500551115471101,0.00014509791247532326,1.5522016459953196,0.7500551115471101
LOC105341200,LOC105341200,0.00014841631299978832,0.4477983540046804,1.0,0.0,-0.4477983540046804,1.0
LOC105320164,LOC105320164,0.00019788841733305108,-0.23027355110795789,1.0,0.00014509791247532326,0.23027355110795789,1.0
LOC105342487,LOC105342487,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
