Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117688692,LOC117688692,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117688701,LOC117688701,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117688700,LOC117688700,0.0004609712239209711,-1.1759844783116389,0.4500685258088412,0.0013391268521806593,1.1759844783116389,0.4500685258088412
LOC117688696,LOC117688696,0.0,-1.9535920569751895,0.39437318622499057,0.0006695634260903297,1.9535920569751895,0.39437318622499057
LOC109620541,LOC109620541,0.0036877697913677687,0.22698018866662917,0.8830485482326853,0.0031246293217548717,-0.22698018866662917,0.883048548232685
LOC117688697,LOC117688697,0.0,-1.5385545576963455,0.6432559078367491,0.0004463756173935531,1.5385545576963455,0.6432559078367491
LOC117688714,LOC117688714,0.0009219424478419422,0.3683360379121723,0.8580151899064324,0.0006695634260903297,-0.3683360379121723,0.8580151899064324
LOC105330408,LOC105330408,0.0036877697913677687,1.8119426893877852,0.018765870618186416,0.0008927512347871062,-1.8119426893877852,0.018765870618186416
LOC117688717,LOC117688717,0.0009219424478419422,1.3683360379121723,0.3541854317452213,0.00022318780869677655,-1.3683360379121723,0.3541854317452213
LOC117680495,LOC117680495,0.0004609712239209711,-0.9535920569751895,0.6432559078367491,0.0011159390434838828,0.9535920569751895,0.6432559078367491
LOC117688715,LOC117688715,0.0004609712239209711,1.6313704437459666,0.3856007287012731,0.0,-1.6313704437459666,0.3856007287012731
LOC117688719,LOC117688719,0.0009219424478419422,-4.0746074579365565,6.695262462701961e-15,0.019194151547922783,4.0746074579365565,6.695262462701961e-15
LOC117688718,LOC117688718,0.0,-1.5385545576963455,0.6432559078367491,0.0004463756173935531,1.5385545576963455,0.6432559078367491
LOC105339659,LOC105339659,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105342271,LOC105342271,0.002535341731565341,0.17193882510866842,0.9607594609559724,0.0022318780869677655,-0.17193882510866842,0.9607594609559724
LOC105324575,LOC105324575,0.00023048561196048554,-0.5385545576963455,1.0,0.0004463756173935531,0.5385545576963455,1.0
LOC117687077,LOC117687077,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117687063,LOC117687063,0.00023048561196048554,0.04640794302481055,1.0,0.00022318780869677655,-0.04640794302481055,1.0
LOC117687231,LOC117687231,0.0004609712239209711,0.04640794302481055,1.0,0.0004463756173935531,-0.04640794302481055,1.0
LOC117680648,LOC117680648,0.0004609712239209711,0.6313704437459666,0.7631987662361144,0.00022318780869677655,-0.6313704437459666,0.7631987662361144
LOC105324899,LOC105324899,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117687005,LOC117687005,0.0004609712239209711,0.6313704437459666,0.7631987662361144,0.00022318780869677655,-0.6313704437459666,0.7631987662361144
LOC117688531,LOC117688531,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC109618227,LOC109618227,0.06914568358814566,2.4471376056197696,2.358453724564451e-18,0.012498517287019487,-2.4471376056197696,2.358453724564451e-18
LOC117687731,LOC117687731,0.00023048561196048554,0.04640794302481055,1.0,0.00022318780869677655,-0.04640794302481055,1.0
LOC105346222,LOC105346222,0.00023048561196048554,-2.860482652583709,0.003287556929168211,0.0031246293217548717,2.860482652583709,0.003287556929168211
LOC117688532,LOC117688532,0.0,-1.9535920569751895,0.39437318622499057,0.0006695634260903297,1.9535920569751895,0.39437318622499057
LOC105346527,LOC105346527,0.004840197851170196,0.04640794302480877,1.0,0.004686943982632308,-0.04640794302480877,1.0
LOC117687734,LOC117687734,0.0006914568358814566,-1.654031775116282,0.0809573581941768,0.0026782537043613186,1.654031775116282,0.0809573581941768
LOC105321640,LOC105321640,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117687601,LOC117687601,0.00023048561196048554,-1.275520151862553,0.6432559078367491,0.0008927512347871062,1.275520151862553,0.6432559078367491
LOC105334275,LOC105334275,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC105339870,LOC105339870,0.0020743705076443695,2.3683360379121723,0.03786818841516835,0.00022318780869677655,-2.3683360379121723,0.03786818841516835
LOC105339868,LOC105339868,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105332005,LOC105332005,0.0011524280598024276,-0.3686295562540334,0.9851430546296353,0.0015623146608774359,0.3686295562540334,0.9851430546296353
LOC105324419,LOC105324419,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105345737,LOC105345737,0.0006914568358814566,0.4614454423036545,0.8210927869988998,0.0004463756173935531,-0.4614454423036545,0.8210927869989
LOC117686856,LOC117686856,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
